trait,year,mother,line,replicate,value
head_diameter,2023,M3,LI14,3,15.0
plant_height,2023,M3,LI14,3,162.0
head_diameter,2023,M3,LI14,3,22.0
plant_height,2023,M3,LI14,3,161.0
head_diameter,2023,M3,LI14,3,19.0
plant_height,2023,M3,LI14,3,172.0
head_diameter,2023,M3,LI14,3,14.0
plant_height,2023,M3,LI14,3,171.0
head_diameter,2023,M3,LI14,3,20.0
plant_height,2023,M3,LI14,3,180.0
head_diameter,2023,M3,LI14,3,18.0
plant_height,2023,M3,LI14,3,177.0
head_diameter,2023,M3,LI14,3,17.0
plant_height,2023,M3,LI14,3,171.0
head_diameter,2023,M3,LI14,3,19.0
plant_height,2023,M3,LI14,3,170.0
head_diameter,2023,M3,LI14,3,17.0
plant_height,2023,M3,LI14,3,172.0
head_diameter,2023,M3,LI14,3,17.0
plant_height,2023,M3,LI14,3,166.0
head_diameter,2023,M3,LI14,3,16.0
plant_height,2023,M3,LI14,3,173.0
head_diameter,2023,M3,LI14,3,18.0
plant_height,2023,M3,LI15,1,169.0
head_diameter,2023,M3,LI15,1,16.0
plant_height,2023,M3,LI15,1,162.0
head_diameter,2023,M3,LI15,1,17.0
plant_height,2023,M3,LI15,1,168.0
head_diameter,2023,M3,LI15,1,12.0
plant_height,2023,M3,LI15,1,170.0
head_diameter,2023,M3,LI15,1,16.0
plant_height,2023,M3,LI15,1,178.0
head_diameter,2023,M3,LI15,1,19.0
plant_height,2023,M3,LI15,1,170.0
head_diameter,2023,M3,LI15,1,14.0
plant_height,2023,M3,LI15,1,170.0
head_diameter,2023,M3,LI15,1,19.0
plant_height,2023,M3,LI15,1,172.0
head_diameter,2023,M3,LI15,1,15.0
plant_height,2023,M3,LI15,1,172.0
head_diameter,2023,M3,LI15,1,17.0
plant_height,2023,M3,LI15,1,174.0
head_diameter,2023,M3,LI15,1,16.0
plant_height,2023,M3,LI15,1,175.0
head_diameter,2023,M3,LI15,1,19.0
plant_height,2023,M3,LI15,1,185.0
head_diameter,2023,M3,LI15,1,16.0
plant_height,2023,M3,LI15,1,180.0
head_diameter,2023,M3,LI15,1,16.0
plant_height,2023,M3,LI15,1,177.0
head_diameter,2023,M3,LI15,1,17.0
plant_height,2023,M3,LI15,1,174.0
head_diameter,2023,M3,LI15,1,17.0
plant_height,2023,M3,LI15,2,189.0
head_diameter,2023,M3,LI15,2,20.0
plant_height,2023,M3,LI15,2,180.0
head_diameter,2023,M3,LI15,2,18.0
plant_height,2023,M3,LI15,2,199.0
head_diameter,2023,M3,LI15,2,20.0
plant_height,2023,M3,LI15,2,197.0
head_diameter,2023,M3,LI15,2,19.0
plant_height,2023,M3,LI15,2,197.0
head_diameter,2023,M3,LI15,2,17.0
plant_height,2023,M3,LI15,2,189.0
head_diameter,2023,M3,LI15,2,19.0
plant_height,2023,M3,LI15,2,192.0
head_diameter,2023,M3,LI15,2,16.0
plant_height,2023,M3,LI15,2,188.0
head_diameter,2023,M3,LI15,2,17.5
plant_height,2023,M3,LI15,2,192.0
head_diameter,2023,M3,LI15,2,20.0
plant_height,2023,M3,LI15,2,185.0
head_diameter,2023,M3,LI15,2,17.0
plant_height,2023,M3,LI15,2,181.0
head_diameter,2023,M3,LI15,2,16.0
plant_height,2023,M3,LI15,2,178.0
head_diameter,2023,M3,LI15,2,19.5
plant_height,2023,M3,LI15,2,181.0
head_diameter,2023,M3,LI15,2,16.0
plant_height,2023,M3,LI15,2,172.0
head_diameter,2023,M3,LI15,2,23.0
plant_height,2023,M3,LI15,2,168.0
head_diameter,2023,M3,LI15,2,21.5
plant_height,2023,M3,LI15,3,165.0
head_diameter,2023,M3,LI15,3,19.0
plant_height,2023,M3,LI15,3,167.0
head_diameter,2023,M3,LI15,3,20.0
plant_height,2023,M3,LI15,3,172.0
head_diameter,2023,M3,LI15,3,19.0
plant_height,2023,M3,LI15,3,167.0
head_diameter,2023,M3,LI15,3,19.0
plant_height,2023,M3,LI15,3,165.0
head_diameter,2023,M3,LI15,3,20.0
plant_height,2023,M3,LI15,3,163.0
head_diameter,2023,M3,LI15,3,20.0
plant_height,2023,M3,LI15,3,163.0
head_diameter,2023,M3,LI15,3,22.0
plant_height,2023,M3,LI15,3,166.0
head_diameter,2023,M3,LI15,3,19.0
plant_height,2023,M3,LI15,3,166.0
head_diameter,2023,M3,LI15,3,18.0
plant_height,2023,M3,LI15,3,169.0
head_diameter,2023,M3,LI15,3,17.0
plant_height,2023,M3,LI15,3,166.0
head_diameter,2023,M3,LI15,3,22.0
plant_height,2023,M3,LI15,3,163.0
head_diameter,2023,M3,LI15,3,18.0
plant_height,2023,M3,LI15,3,168.0
head_diameter,2023,M3,LI15,3,19.0
plant_height,2023,M3,LI15,3,170.0
head_diameter,2023,M3,LI15,3,14.0
plant_height,2023,M3,LI15,3,171.0
head_diameter,2023,M3,LI15,3,20.0
plant_height,2023,M3,LI16,1,174.0
head_diameter,2023,M3,LI16,1,15.0
plant_height,2023,M3,LI16,1,170.0
head_diameter,2023,M3,LI16,1,20.0
plant_height,2023,M3,LI16,1,182.0
head_diameter,2023,M3,LI16,1,25.0
plant_height,2023,M3,LI16,1,167.0
head_diameter,2023,M3,LI16,1,21.0
plant_height,2023,M3,LI16,1,179.0
head_diameter,2023,M3,LI16,1,21.0
plant_height,2023,M3,LI16,1,182.0
head_diameter,2023,M3,LI16,1,20.0
plant_height,2023,M3,LI16,1,180.0
head_diameter,2023,M3,LI16,1,18.0
plant_height,2023,M3,LI16,1,175.0
head_diameter,2023,M3,LI16,1,18.0
plant_height,2023,M3,LI16,1,160.0
head_diameter,2023,M3,LI16,1,17.0
plant_height,2023,M3,LI16,1,162.0
head_diameter,2023,M3,LI16,1,16.0
plant_height,2023,M3,LI16,1,169.0
head_diameter,2023,M3,LI16,1,20.0
plant_height,2023,M3,LI16,1,175.0
head_diameter,2023,M3,LI16,1,18.0
plant_height,2023,M3,LI16,1,183.0
head_diameter,2023,M3,LI16,1,18.0
plant_height,2023,M3,LI16,1,173.0
head_diameter,2023,M3,LI16,1,18.0
plant_height,2023,M3,LI16,1,176.0
head_diameter,2023,M3,LI16,1,16.0
plant_height,2023,M3,LI16,2,179.0
head_diameter,2023,M3,LI16,2,18.5
plant_height,2023,M3,LI16,2,170.0
head_diameter,2023,M3,LI16,2,19.5
plant_height,2023,M3,LI16,2,167.0
head_diameter,2023,M3,LI16,2,18.0
plant_height,2023,M3,LI16,2,171.0
head_diameter,2023,M3,LI16,2,19.0
plant_height,2023,M3,LI16,2,187.0
head_diameter,2023,M3,LI16,2,16.0
plant_height,2023,M3,LI16,2,184.0
head_diameter,2023,M3,LI16,2,20.5
plant_height,2023,M3,LI16,2,180.0
head_diameter,2023,M3,LI16,2,19.5
plant_height,2023,M3,LI16,2,164.0
head_diameter,2023,M3,LI16,2,16.0
plant_height,2023,M3,LI16,2,180.0
head_diameter,2023,M3,LI16,2,17.0
plant_height,2023,M3,LI16,2,186.0
head_diameter,2023,M3,LI16,2,21.5
plant_height,2023,M3,LI16,2,190.0
head_diameter,2023,M3,LI16,2,19.5
plant_height,2023,M3,LI16,2,183.0
head_diameter,2023,M3,LI16,2,15.5
plant_height,2023,M3,LI16,2,190.0
head_diameter,2023,M3,LI16,2,17.0
plant_height,2023,M3,LI16,2,194.0
head_diameter,2023,M3,LI16,2,23.5
plant_height,2023,M3,LI16,2,201.0
head_diameter,2023,M3,LI16,2,16.0
plant_height,2023,M3,LI16,3,172.0
head_diameter,2023,M3,LI16,3,20.0
plant_height,2023,M3,LI16,3,168.0
head_diameter,2023,M3,LI16,3,24.0
plant_height,2023,M3,LI16,3,170.0
head_diameter,2023,M3,LI16,3,24.0
plant_height,2023,M3,LI16,3,164.0
head_diameter,2023,M3,LI16,3,18.0
plant_height,2023,M3,LI16,3,167.0
head_diameter,2023,M3,LI16,3,20.0
plant_height,2023,M3,LI16,3,167.0
head_diameter,2023,M3,LI16,3,21.0
plant_height,2023,M3,LI16,3,168.0
head_diameter,2023,M3,LI16,3,14.0
plant_height,2023,M3,LI16,3,170.0
head_diameter,2023,M3,LI16,3,21.0
plant_height,2023,M3,LI16,3,176.0
head_diameter,2023,M3,LI16,3,18.0
plant_height,2023,M3,LI16,3,164.0
head_diameter,2023,M3,LI16,3,17.0
plant_height,2023,M3,LI16,3,172.0
head_diameter,2023,M3,LI16,3,21.0
plant_height,2023,M3,LI16,3,172.0
head_diameter,2023,M3,LI16,3,17.0
plant_height,2023,M3,LI16,3,172.0
head_diameter,2023,M3,LI16,3,20.0
plant_height,2023,M3,LI16,3,182.0
head_diameter,2023,M3,LI16,3,23.0
plant_height,2023,M3,LI16,3,185.0
head_diameter,2023,M3,LI16,3,20.0
plant_height,2023,M3,LI17,1,193.0
head_diameter,2023,M3,LI17,1,20.0
plant_height,2023,M3,LI17,1,190.0
head_diameter,2023,M3,LI17,1,21.0
plant_height,2023,M3,LI17,1,189.0
head_diameter,2023,M3,LI17,1,20.5
plant_height,2023,M3,LI17,1,185.0
head_diameter,2023,M3,LI17,1,19.0
plant_height,2023,M3,LI17,1,190.0
head_diameter,2023,M3,LI17,1,21.0
plant_height,2023,M3,LI17,1,194.0
head_diameter,2023,M3,LI17,1,20.0
plant_height,2023,M3,LI17,1,198.0
head_diameter,2023,M3,LI17,1,20.0
plant_height,2023,M3,LI17,1,194.0
head_diameter,2023,M3,LI17,1,20.0
plant_height,2023,M3,LI17,1,192.0
head_diameter,2023,M3,LI17,1,18.0
plant_height,2023,M3,LI17,1,187.0
head_diameter,2023,M3,LI17,1,21.0
plant_height,2023,M3,LI17,1,182.0
head_diameter,2023,M3,LI17,1,18.0
plant_height,2023,M3,LI17,1,171.0
head_diameter,2023,M3,LI17,1,19.0
plant_height,2023,M3,LI17,1,177.0
head_diameter,2023,M3,LI17,1,20.5
plant_height,2023,M3,LI17,1,181.0
head_diameter,2023,M3,LI17,1,15.0
plant_height,2023,M3,LI17,1,172.0
head_diameter,2023,M3,LI17,1,20.5
plant_height,2023,M3,LI17,2,202.0
head_diameter,2023,M3,LI17,2,20.0
plant_height,2023,M3,LI17,2,206.0
head_diameter,2023,M3,LI17,2,20.0
plant_height,2023,M3,LI17,2,201.0
head_diameter,2023,M3,LI17,2,16.0
plant_height,2023,M3,LI17,2,199.0
head_diameter,2023,M3,LI17,2,18.0
plant_height,2023,M3,LI17,2,198.0
head_diameter,2023,M3,LI17,2,16.5
plant_height,2023,M3,LI17,2,197.0
head_diameter,2023,M3,LI17,2,16.0
plant_height,2023,M3,LI17,2,200.0
head_diameter,2023,M3,LI17,2,25.5
plant_height,2023,M3,LI17,2,201.0
head_diameter,2023,M3,LI17,2,22.5
plant_height,2023,M3,LI17,2,193.0
head_diameter,2023,M3,LI17,2,17.0
plant_height,2023,M3,LI17,2,197.0
head_diameter,2023,M3,LI17,2,17.0
plant_height,2023,M3,LI17,2,191.0
head_diameter,2023,M3,LI17,2,18.0
plant_height,2023,M3,LI17,2,196.0
head_diameter,2023,M3,LI17,2,21.5
plant_height,2023,M3,LI17,2,190.0
head_diameter,2023,M3,LI17,2,18.5
plant_height,2023,M3,LI17,2,192.0
head_diameter,2023,M3,LI17,2,20.0
plant_height,2023,M3,LI17,2,185.0
head_diameter,2023,M3,LI17,2,20.5
plant_height,2023,M3,LI17,3,190.0
head_diameter,2023,M3,LI17,3,22.0
plant_height,2023,M3,LI17,3,194.0
head_diameter,2023,M3,LI17,3,20.0
plant_height,2023,M3,LI17,3,181.0
head_diameter,2023,M3,LI17,3,22.0
plant_height,2023,M3,LI17,3,184.0
head_diameter,2023,M3,LI17,3,19.0
plant_height,2023,M3,LI17,3,188.0
head_diameter,2023,M3,LI17,3,20.0
plant_height,2023,M3,LI17,3,187.0
head_diameter,2023,M3,LI17,3,19.0
plant_height,2023,M3,LI17,3,185.0
head_diameter,2023,M3,LI17,3,16.0
plant_height,2023,M3,LI17,3,180.0
head_diameter,2023,M3,LI17,3,18.0
plant_height,2023,M3,LI17,3,178.0
head_diameter,2023,M3,LI17,3,20.0
plant_height,2023,M3,LI17,3,183.0
head_diameter,2023,M3,LI17,3,21.0
plant_height,2023,M3,LI17,3,185.0
head_diameter,2023,M3,LI17,3,20.0
plant_height,2023,M3,LI17,3,176.0
head_diameter,2023,M3,LI17,3,20.0
plant_height,2023,M3,LI17,3,180.0
head_diameter,2023,M3,LI17,3,20.0
plant_height,2023,M3,LI17,3,185.0
head_diameter,2023,M3,LI17,3,17.0
plant_height,2023,M3,LI17,3,180.0
head_diameter,2023,M3,LI17,3,19.0
plant_height,2023,M3,LI18,1,186.0
head_diameter,2023,M3,LI18,1,19.0
plant_height,2023,M3,LI18,1,200.0
head_diameter,2023,M3,LI18,1,23.0
plant_height,2023,M3,LI18,1,194.0
head_diameter,2023,M3,LI18,1,20.0
plant_height,2023,M3,LI18,1,183.0
head_diameter,2023,M3,LI18,1,17.0
plant_height,2023,M3,LI18,1,188.0
head_diameter,2023,M3,LI18,1,16.0
plant_height,2023,M3,LI18,1,183.0
head_diameter,2023,M3,LI18,1,17.0
plant_height,2023,M3,LI18,1,186.0
head_diameter,2023,M3,LI18,1,18.5
plant_height,2023,M3,LI18,1,174.0
head_diameter,2023,M3,LI18,1,14.0
plant_height,2023,M3,LI18,1,175.0
head_diameter,2023,M3,LI18,1,16.0
plant_height,2023,M3,LI18,1,176.0
head_diameter,2023,M3,LI18,1,16.0
plant_height,2023,M3,LI18,2,175.0
head_diameter,2023,M3,LI18,2,19.0
plant_height,2023,M3,LI18,2,178.0
head_diameter,2023,M3,LI18,2,18.0
plant_height,2023,M3,LI18,2,173.0
head_diameter,2023,M3,LI18,2,15.0
plant_height,2023,M3,LI18,2,173.0
head_diameter,2023,M3,LI18,2,13.0
plant_height,2023,M3,LI18,2,180.0
head_diameter,2023,M3,LI18,2,18.0
plant_height,2023,M3,LI18,2,188.0
head_diameter,2023,M3,LI18,2,19.0
plant_height,2023,M3,LI18,2,187.0
head_diameter,2023,M3,LI18,2,17.0
plant_height,2023,M3,LI18,2,189.0
head_diameter,2023,M3,LI18,2,19.5
plant_height,2023,M3,LI18,2,192.0
head_diameter,2023,M3,LI18,2,22.0
plant_height,2023,M3,LI18,2,186.0
head_diameter,2023,M3,LI18,2,21.0
plant_height,2023,M3,LI18,3,182.0
head_diameter,2023,M3,LI18,3,22.5
plant_height,2023,M3,LI18,3,185.0
head_diameter,2023,M3,LI18,3,17.0
plant_height,2023,M3,LI18,3,205.0
head_diameter,2023,M3,LI18,3,18.0
plant_height,2023,M3,LI18,3,202.0
head_diameter,2023,M3,LI18,3,21.0
plant_height,2023,M3,LI18,3,197.0
head_diameter,2023,M3,LI18,3,21.0
plant_height,2023,M3,LI18,3,194.0
head_diameter,2023,M3,LI18,3,21.0
plant_height,2023,M3,LI18,3,189.0
head_diameter,2023,M3,LI18,3,18.0
plant_height,2023,M3,LI18,3,187.0
head_diameter,2023,M3,LI18,3,17.0
plant_height,2023,M3,LI18,3,192.0
head_diameter,2023,M3,LI18,3,24.0
plant_height,2023,M3,LI18,3,191.0
head_diameter,2023,M3,LI18,3,18.5
plant_height,2023,M3,LI19,1,172.0
head_diameter,2023,M3,LI19,1,18.0
plant_height,2023,M3,LI19,1,176.0
head_diameter,2023,M3,LI19,1,16.0
plant_height,2023,M3,LI19,1,181.0
head_diameter,2023,M3,LI19,1,16.0
plant_height,2023,M3,LI19,1,185.0
head_diameter,2023,M3,LI19,1,17.0
plant_height,2023,M3,LI19,1,176.0
head_diameter,2023,M3,LI19,1,16.0
plant_height,2023,M3,LI19,1,178.0
head_diameter,2023,M3,LI19,1,15.0
plant_height,2023,M3,LI19,1,189.0
head_diameter,2023,M3,LI19,1,21.0
plant_height,2023,M3,LI19,1,190.0
head_diameter,2023,M3,LI19,1,18.0
plant_height,2023,M3,LI19,1,189.0
head_diameter,2023,M3,LI19,1,18.5
plant_height,2023,M3,LI19,1,188.0
head_diameter,2023,M3,LI19,1,16.0
plant_height,2023,M3,LI19,2,204.0
head_diameter,2023,M3,LI19,2,21.0
plant_height,2023,M3,LI19,2,198.0
head_diameter,2023,M3,LI19,2,15.0
plant_height,2023,M3,LI19,2,195.0
head_diameter,2023,M3,LI19,2,19.0
plant_height,2023,M3,LI19,2,188.0
head_diameter,2023,M3,LI19,2,18.0
plant_height,2023,M3,LI19,2,190.0
head_diameter,2023,M3,LI19,2,21.0
plant_height,2023,M3,LI19,2,193.0
head_diameter,2023,M3,LI19,2,19.5
plant_height,2023,M3,LI19,2,183.0
head_diameter,2023,M3,LI19,2,16.5
plant_height,2023,M3,LI19,2,194.0
head_diameter,2023,M3,LI19,2,17.0
plant_height,2023,M3,LI19,2,190.0
head_diameter,2023,M3,LI19,2,21.0
plant_height,2023,M3,LI19,2,183.0
head_diameter,2023,M3,LI19,2,15.0
plant_height,2023,M3,LI19,3,188.0
head_diameter,2023,M3,LI19,3,19.0
plant_height,2023,M3,LI19,3,189.0
head_diameter,2023,M3,LI19,3,18.0
plant_height,2023,M3,LI19,3,187.0
head_diameter,2023,M3,LI19,3,21.0
plant_height,2023,M3,LI19,3,191.0
head_diameter,2023,M3,LI19,3,18.0
plant_height,2023,M3,LI19,3,195.0
head_diameter,2023,M3,LI19,3,24.0
plant_height,2023,M3,LI19,3,198.0
head_diameter,2023,M3,LI19,3,19.0
plant_height,2023,M3,LI19,3,195.0
head_diameter,2023,M3,LI19,3,20.0
plant_height,2023,M3,LI19,3,194.0
head_diameter,2023,M3,LI19,3,19.0
plant_height,2023,M3,LI19,3,207.0
head_diameter,2023,M3,LI19,3,19.0
plant_height,2023,M3,LI19,3,196.0
head_diameter,2023,M3,LI19,3,21.0
plant_height,2023,M3,LI20,1,155.0
head_diameter,2023,M3,LI20,1,13.0
plant_height,2023,M3,LI20,1,161.0
head_diameter,2023,M3,LI20,1,13.0
plant_height,2023,M3,LI20,1,167.0
head_diameter,2023,M3,LI20,1,14.0
plant_height,2023,M3,LI20,1,157.0
head_diameter,2023,M3,LI20,1,12.0
plant_height,2023,M3,LI20,1,154.0
head_diameter,2023,M3,LI20,1,14.5
plant_height,2023,M3,LI20,1,157.0
head_diameter,2023,M3,LI20,1,17.0
plant_height,2023,M3,LI20,1,159.0
head_diameter,2023,M3,LI20,1,16.0
plant_height,2023,M3,LI20,1,160.0
head_diameter,2023,M3,LI20,1,17.0
plant_height,2023,M3,LI20,1,140.0
head_diameter,2023,M3,LI20,1,20.0
plant_height,2023,M3,LI20,1,150.0
head_diameter,2023,M3,LI20,1,20.0
plant_height,2023,M3,LI20,2,151.0
head_diameter,2023,M3,LI20,2,16.0
plant_height,2023,M3,LI20,2,155.0
head_diameter,2023,M3,LI20,2,15.0
plant_height,2023,M3,LI20,2,157.0
head_diameter,2023,M3,LI20,2,18.0
plant_height,2023,M3,LI20,2,148.0
head_diameter,2023,M3,LI20,2,16.0
plant_height,2023,M3,LI20,2,135.0
head_diameter,2023,M3,LI20,2,13.5
plant_height,2023,M3,LI20,2,154.0
head_diameter,2023,M3,LI20,2,16.0
plant_height,2023,M3,LI20,2,152.0
head_diameter,2023,M3,LI20,2,11.0
plant_height,2023,M3,LI20,2,166.0
head_diameter,2023,M3,LI20,2,16.0
plant_height,2023,M3,LI20,2,160.0
head_diameter,2023,M3,LI20,2,17.0
plant_height,2023,M3,LI20,2,158.0
head_diameter,2023,M3,LI20,2,17.0
plant_height,2023,M3,LI20,3,180.0
head_diameter,2023,M3,LI20,3,15.0
plant_height,2023,M3,LI20,3,183.0
head_diameter,2023,M3,LI20,3,17.0
plant_height,2023,M3,LI20,3,172.0
head_diameter,2023,M3,LI20,3,12.0
plant_height,2023,M3,LI20,3,165.0
head_diameter,2023,M3,LI20,3,13.0
plant_height,2023,M3,LI20,3,159.0
head_diameter,2023,M3,LI20,3,11.0
plant_height,2023,M3,LI20,3,166.0
head_diameter,2023,M3,LI20,3,12.0
plant_height,2023,M3,LI20,3,163.0
head_diameter,2023,M3,LI20,3,13.0
plant_height,2023,M3,LI20,3,156.0
head_diameter,2023,M3,LI20,3,11.0
plant_height,2023,M3,LI20,3,156.0
head_diameter,2023,M3,LI20,3,12.0
plant_height,2023,M3,LI20,3,158.0
head_diameter,2023,M3,LI20,3,10.0
plant_height,2023,M3,LI21,1,154.0
head_diameter,2023,M3,LI21,1,17.0
plant_height,2023,M3,LI21,1,151.0
head_diameter,2023,M3,LI21,1,12.0
plant_height,2023,M3,LI21,1,164.0
head_diameter,2023,M3,LI21,1,18.0
plant_height,2023,M3,LI21,1,162.0
head_diameter,2023,M3,LI21,1,20.0
plant_height,2023,M3,LI21,1,166.0
head_diameter,2023,M3,LI21,1,20.0
plant_height,2023,M3,LI21,1,165.0
head_diameter,2023,M3,LI21,1,18.0
plant_height,2023,M3,LI21,1,163.0
head_diameter,2023,M3,LI21,1,13.0
plant_height,2023,M3,LI21,1,161.0
head_diameter,2023,M3,LI21,1,18.0
plant_height,2023,M3,LI21,1,161.0
head_diameter,2023,M3,LI21,1,18.0
plant_height,2023,M3,LI21,1,163.0
head_diameter,2023,M3,LI21,1,18.0
plant_height,2023,M3,LI21,2,164.0
head_diameter,2023,M3,LI21,2,19.0
plant_height,2023,M3,LI21,2,167.0
head_diameter,2023,M3,LI21,2,19.0
plant_height,2023,M3,LI21,2,167.0
head_diameter,2023,M3,LI21,2,14.0
plant_height,2023,M3,LI21,2,158.0
head_diameter,2023,M3,LI21,2,18.0
plant_height,2023,M3,LI21,2,159.0
head_diameter,2023,M3,LI21,2,16.0
plant_height,2023,M3,LI21,2,164.0
head_diameter,2023,M3,LI21,2,16.0
plant_height,2023,M3,LI21,2,160.0
head_diameter,2023,M3,LI21,2,17.0
plant_height,2023,M3,LI21,2,163.0
head_diameter,2023,M3,LI21,2,18.0
plant_height,2023,M3,LI21,2,161.0
head_diameter,2023,M3,LI21,2,18.0
plant_height,2023,M3,LI21,2,160.0
head_diameter,2023,M3,LI21,2,14.0
plant_height,2023,M3,LI21,3,169.0
head_diameter,2023,M3,LI21,3,15.0
plant_height,2023,M3,LI21,3,175.0
head_diameter,2023,M3,LI21,3,13.0
plant_height,2023,M3,LI21,3,168.0
head_diameter,2023,M3,LI21,3,19.0
plant_height,2023,M3,LI21,3,174.0
head_diameter,2023,M3,LI21,3,17.0
plant_height,2023,M3,LI21,3,169.0
head_diameter,2023,M3,LI21,3,20.0
plant_height,2023,M3,LI21,3,175.0
head_diameter,2023,M3,LI21,3,19.0
plant_height,2023,M3,LI21,3,174.0
head_diameter,2023,M3,LI21,3,19.0
plant_height,2023,M3,LI21,3,171.0
head_diameter,2023,M3,LI21,3,21.0
plant_height,2023,M3,LI21,3,182.0
head_diameter,2023,M3,LI21,3,16.0
plant_height,2023,M3,LI21,3,176.0
head_diameter,2023,M3,LI21,3,17.0
plant_height,2023,M3,LI22,1,149.0
head_diameter,2023,M3,LI22,1,17.0
plant_height,2023,M3,LI22,1,142.0
head_diameter,2023,M3,LI22,1,17.0
plant_height,2023,M3,LI22,1,149.0
head_diameter,2023,M3,LI22,1,16.0
plant_height,2023,M3,LI22,1,149.0
head_diameter,2023,M3,LI22,1,14.0
plant_height,2023,M3,LI22,1,149.0
head_diameter,2023,M3,LI22,1,15.0
plant_height,2023,M3,LI22,1,152.0
head_diameter,2023,M3,LI22,1,17.0
plant_height,2023,M3,LI22,1,158.0
head_diameter,2023,M3,LI22,1,16.0
plant_height,2023,M3,LI22,1,147.0
head_diameter,2023,M3,LI22,1,17.0
plant_height,2023,M3,LI22,1,141.0
head_diameter,2023,M3,LI22,1,18.5
plant_height,2023,M3,LI22,1,144.0
head_diameter,2023,M3,LI22,1,21.0
plant_height,2023,M3,LI22,2,166.0
head_diameter,2023,M3,LI22,2,14.0
plant_height,2023,M3,LI22,2,176.0
head_diameter,2023,M3,LI22,2,18.0
plant_height,2023,M3,LI22,2,177.0
head_diameter,2023,M3,LI22,2,17.5
plant_height,2023,M3,LI22,2,179.0
head_diameter,2023,M3,LI22,2,15.0
plant_height,2023,M3,LI22,2,170.0
head_diameter,2023,M3,LI22,2,12.0
plant_height,2023,M3,LI22,2,177.0
head_diameter,2023,M3,LI22,2,14.0
plant_height,2023,M3,LI22,2,186.0
head_diameter,2023,M3,LI22,2,19.0
plant_height,2023,M3,LI22,2,175.0
head_diameter,2023,M3,LI22,2,15.0
plant_height,2023,M3,LI22,2,186.0
head_diameter,2023,M3,LI22,2,17.0
plant_height,2023,M3,LI22,2,177.0
head_diameter,2023,M3,LI22,2,15.0
plant_height,2023,M3,LI22,3,201.0
head_diameter,2023,M3,LI22,3,18.0
plant_height,2023,M3,LI22,3,202.0
head_diameter,2023,M3,LI22,3,19.0
plant_height,2023,M3,LI22,3,203.0
head_diameter,2023,M3,LI22,3,18.0
plant_height,2023,M3,LI22,3,202.0
head_diameter,2023,M3,LI22,3,17.0
plant_height,2023,M3,LI22,3,200.0
head_diameter,2023,M3,LI22,3,16.0
plant_height,2023,M3,LI22,3,197.0
head_diameter,2023,M3,LI22,3,14.0
plant_height,2023,M3,LI22,3,207.0
head_diameter,2023,M3,LI22,3,16.0
plant_height,2023,M3,LI22,3,190.0
head_diameter,2023,M3,LI22,3,15.0
plant_height,2023,M3,LI22,3,197.0
head_diameter,2023,M3,LI22,3,18.0
plant_height,2023,M3,LI22,3,186.0
head_diameter,2023,M3,LI22,3,16.0
plant_height,2023,M3,LI23,1,157.0
head_diameter,2023,M3,LI23,1,17.0
plant_height,2023,M3,LI23,1,161.0
head_diameter,2023,M3,LI23,1,16.0
plant_height,2023,M3,LI23,1,162.0
head_diameter,2023,M3,LI23,1,17.0
plant_height,2023,M3,LI23,1,158.0
head_diameter,2023,M3,LI23,1,15.0
plant_height,2023,M3,LI23,1,154.0
head_diameter,2023,M3,LI23,1,18.0
plant_height,2023,M3,LI23,1,153.0
head_diameter,2023,M3,LI23,1,17.0
plant_height,2023,M3,LI23,1,151.0
head_diameter,2023,M3,LI23,1,17.0
plant_height,2023,M3,LI23,1,142.0
head_diameter,2023,M3,LI23,1,17.0
plant_height,2023,M3,LI23,1,144.0
head_diameter,2023,M3,LI23,1,16.5
plant_height,2023,M3,LI23,1,145.0
head_diameter,2023,M3,LI23,1,16.0
plant_height,2023,M3,LI23,2,170.0
head_diameter,2023,M3,LI23,2,18.0
plant_height,2023,M3,LI23,2,172.0
head_diameter,2023,M3,LI23,2,19.0
plant_height,2023,M3,LI23,2,170.0
head_diameter,2023,M3,LI23,2,18.0
plant_height,2023,M3,LI23,2,165.0
head_diameter,2023,M3,LI23,2,21.0
plant_height,2023,M3,LI23,2,171.0
head_diameter,2023,M3,LI23,2,19.0
plant_height,2023,M3,LI23,2,167.0
head_diameter,2023,M3,LI23,2,16.0
plant_height,2023,M3,LI23,2,167.0
head_diameter,2023,M3,LI23,2,17.0
plant_height,2023,M3,LI23,2,165.0
head_diameter,2023,M3,LI23,2,19.0
plant_height,2023,M3,LI23,2,168.0
head_diameter,2023,M3,LI23,2,18.0
plant_height,2023,M3,LI23,2,164.0
head_diameter,2023,M3,LI23,2,18.0
plant_height,2023,M3,LI23,3,173.0
head_diameter,2023,M3,LI23,3,19.0
plant_height,2023,M3,LI23,3,165.0
head_diameter,2023,M3,LI23,3,20.0
plant_height,2023,M3,LI23,3,164.0
head_diameter,2023,M3,LI23,3,18.0
plant_height,2023,M3,LI23,3,171.0
head_diameter,2023,M3,LI23,3,17.0
plant_height,2023,M3,LI23,3,180.0
head_diameter,2023,M3,LI23,3,19.0
plant_height,2023,M3,LI23,3,177.0
head_diameter,2023,M3,LI23,3,17.0
plant_height,2023,M3,LI23,3,175.0
head_diameter,2023,M3,LI23,3,21.0
plant_height,2023,M3,LI23,3,189.0
head_diameter,2023,M3,LI23,3,23.0
plant_height,2023,M3,LI23,3,188.0
