mother,mother_long,father,Y,SCA,trait
M2,VA761A,LI37,50.55,-3.249842767295604,seed_weight_1000
M2,VA761A,LI38,53.150000000000006,0.5584905660377331,seed_weight_1000
M2,VA761A,LI39,65.9,3.041823899371068,seed_weight_1000
M2,VA761A,LI4,60.95,0.9251572327044072,seed_weight_1000
M2,VA761A,LI40,54.0,-1.2248427672956057,seed_weight_1000
M2,VA761A,LI41,56.5,-4.024842767295596,seed_weight_1000
M2,VA761A,LI42,49.45,-2.4081761006289284,seed_weight_1000
M2,VA761A,LI43,53.75,-0.5415094339622684,seed_weight_1000
M2,VA761A,LI44,52.85,2.058490566037726,seed_weight_1000
M2,VA761A,LI45,68.75,6.058490566037733,seed_weight_1000
M2,VA761A,LI46,65.15,1.8251572327043988,seed_weight_1000
M2,VA761A,LI47,59.3,-0.2915094339622612,seed_weight_1000
M2,VA761A,LI48,57.1,0.4584905660377245,seed_weight_1000
M2,VA761A,LI49,50.4,-2.2915094339622684,seed_weight_1000
M2,VA761A,LI5,57.5,-1.2748427672956026,seed_weight_1000
M2,VA761A,LI50,74.45,0.9918238993710702,seed_weight_1000
M2,VA761A,LI51,64.05,5.075157232704385,seed_weight_1000
M2,VA761A,LI52,69.69999999999999,2.4584905660377245,seed_weight_1000
M2,VA761A,LI53,62.85,1.7918238993710531,seed_weight_1000
M2,VA761A,LI54,69.4,2.60849056603773,seed_weight_1000
M2,VA761A,LI6,64.30000000000001,-0.7915094339622755,seed_weight_1000
M2,VA761A,LI7,61.1,1.6751572327044002,seed_weight_1000
M2,VA761A,LI8,53.3,-3.8581761006289375,seed_weight_1000
M2,VA761A,LI9,64.05,3.691823899371059,seed_weight_1000
M3,VK934A,LI1,93.1,3.616037735849048,seed_weight_1000
M3,VK934A,LI10,90.25,2.78270440251572,seed_weight_1000
M3,VK934A,LI11,84.6,2.616037735849048,seed_weight_1000
M3,VK934A,LI12,85.94999999999999,0.2160377358490421,seed_weight_1000
M3,VK934A,LI13,81.85,0.2160377358490564,seed_weight_1000
M3,VK934A,LI14,73.6,-4.333962264150955,seed_weight_1000
M3,VK934A,LI15,80.4,-1.317295597484275,seed_weight_1000
M3,VK934A,LI16,76.5,1.799371069182385,seed_weight_1000
M3,VK934A,LI17,77.25,3.066037735849044,seed_weight_1000
M3,VK934A,LI18,84.3,5.566037735849051,seed_weight_1000
M3,VK934A,LI19,77.4,3.3993710691823864,seed_weight_1000
M3,VK934A,LI2,76.55,-1.6006289308176207,seed_weight_1000
M3,VK934A,LI21,88.05000000000001,0.7160377358490564,seed_weight_1000
M3,VK934A,LI22,84.5,-0.2672955974842779,seed_weight_1000
M3,VK934A,LI23,88.75,-1.567295597484275,seed_weight_1000
M3,VK934A,LI24,72.5,-1.6006289308176207,seed_weight_1000
M3,VK934A,LI25,83.9,-4.150628930817618,seed_weight_1000
M3,VK934A,LI26,82.05,-1.3672955974842864,seed_weight_1000
M3,VK934A,LI27,80.85,1.2160377358490564,seed_weight_1000
M3,VK934A,LI28,77.05,-4.933962264150949,seed_weight_1000
M3,VK934A,LI29,111.6,-3.800628930817624,seed_weight_1000
M3,VK934A,LI3,72.0,2.116037735849048,seed_weight_1000
M3,VK934A,LI30,106.15,-4.633962264150952,seed_weight_1000
M3,VK934A,LI31,80.85,1.8327044025157024,seed_weight_1000
M3,VK934A,LI32,70.25,-4.533962264150951,seed_weight_1000
M3,VK934A,LI33,80.4,-3.850628930817608,seed_weight_1000
M3,VK934A,LI34,83.0,-1.067295597484275,seed_weight_1000
M3,VK934A,LI35,71.55,-6.200628930817615,seed_weight_1000
M3,VK934A,LI36,83.15,-0.3839622641509521,seed_weight_1000
M3,VK934A,LI37,67.3,-2.542295597484284,seed_weight_1000
M3,VK934A,LI38,65.5,-3.133962264150952,seed_weight_1000
M3,VK934A,LI39,76.15,-2.750628930817612,seed_weight_1000
M3,VK934A,LI4,77.6,1.5327044025157193,seed_weight_1000
M3,VK934A,LI40,70.15,-1.117295597484279,seed_weight_1000
M3,VK934A,LI41,79.1,2.53270440251572,seed_weight_1000
M3,VK934A,LI42,71.0,3.099371069182389,seed_weight_1000
M3,VK934A,LI43,73.1,2.7660377358490464,seed_weight_1000
M3,VK934A,LI44,64.55,-2.2839622641509507,seed_weight_1000
M3,VK934A,LI45,78.2,-0.5339622641509436,seed_weight_1000
M3,VK934A,LI46,82.0,2.6327044025157136,seed_weight_1000
M3,VK934A,LI47,75.1,-0.5339622641509436,seed_weight_1000
M3,VK934A,LI48,72.9,0.2160377358490492,seed_weight_1000
M3,VK934A,LI49,66.35,-2.383962264150952,seed_weight_1000
M3,VK934A,LI5,77.35,2.532704402515712,seed_weight_1000
M3,VK934A,LI50,90.4,0.8993710691823935,seed_weight_1000
M3,VK934A,LI51,73.80000000000001,-1.2172955974842807,seed_weight_1000
M3,VK934A,LI52,81.94999999999999,-1.333962264150955,seed_weight_1000
M3,VK934A,LI53,79.95,2.849371069182382,seed_weight_1000
M3,VK934A,LI54,84.5,1.666037735849045,seed_weight_1000
M3,VK934A,LI6,86.9,5.766037735849039,seed_weight_1000
M3,VK934A,LI7,70.69999999999999,-4.767295597484292,seed_weight_1000
M3,VK934A,LI8,74.6,1.3993710691823793,seed_weight_1000
M3,VK934A,LI9,80.3,3.8993710691823793,seed_weight_1000
M1,VK101A,LI1,158.80833333333334,-3.88924464773524,plant_height
M1,VK101A,LI10,153.04166666666669,7.9264960930055395,plant_height
M1,VK101A,LI11,173.0527777777778,-1.2966520551426015,plant_height
M1,VK101A,LI12,174.39999999999998,-3.0830998665904588,plant_height
M1,VK101A,LI13,171.5861111111111,4.525570167079593,plant_height
M1,VK101A,LI14,168.35555555555555,0.5801997967092234,plant_height
M1,VK101A,LI15,167.3777777777778,1.3866812781907072,plant_height
M1,VK101A,LI16,172.0,0.426496093005511,plant_height
M1,VK101A,LI17,175.95277777777778,-1.2549853884759727,plant_height
M1,VK101A,LI18,175.575,-3.804059462550072,plant_height
M1,VK101A,LI19,184.2333333333333,0.1709405374499795,plant_height
M1,VK101A,LI2,156.20833333333334,-7.893958452449027,plant_height
M1,VK101A,LI20,173.90833333333333,4.426496093005511,plant_height
M1,VK101A,LI21,169.49166666666667,3.2431627596722024,plant_height
M1,VK101A,LI22,160.45,-0.8485039069944946,plant_height
M1,VK101A,LI23,163.6,-1.248503906994472,plant_height
M1,VK101A,LI24,164.95277777777778,0.6866812781907186,plant_height
M1,VK101A,LI25,159.64999999999998,-6.201281684772283,plant_height
M1,VK101A,LI26,158.07651515151514,-3.860246331236908,plant_height
M1,VK101A,LI27,157.875,-1.5818372403278147,plant_height
M1,VK101A,LI28,171.99166666666667,5.662607204116654,plant_height
M1,VK101A,LI29,178.98888888888888,3.169088685598126,plant_height
M1,VK101A,LI3,152.825,-1.0318372403278318,plant_height
M1,VK101A,LI30,177.45277777777778,2.361681278190701,plant_height
M1,VK101A,LI31,167.89166666666668,-5.607763166253733,plant_height
M1,VK101A,LI32,169.28055555555557,1.6385331300425603,plant_height
M1,VK101A,LI33,162.81666666666666,-0.2040594625500489,plant_height
M1,VK101A,LI34,175.05833333333334,4.668162759672185,plant_height
M1,VK101A,LI35,153.92045454545456,-5.904311987802572,plant_height
M1,VK101A,LI36,165.61666666666667,7.0903849818944025,plant_height
M1,VK101A,LI38,168.075,2.8459405374499624,plant_height
M1,VK101A,LI39,159.58333333333334,0.9264960930055396,plant_height
M1,VK101A,LI4,156.35833333333335,4.357051648561111,plant_height
M1,VK101A,LI40,162.73333333333335,4.184829426338865,plant_height
M1,VK101A,LI41,170.19166666666666,2.684829426338837,plant_height
M1,VK101A,LI42,165.64999999999998,-3.034615018105597,plant_height
M1,VK101A,LI43,180.09166666666667,4.057051648561071,plant_height
M1,VK101A,LI44,173.26666666666668,-3.2151705736611405,plant_height
M1,VK101A,LI45,185.55,8.754273870783322,plant_height
M1,VK101A,LI46,177.825,2.9570516485610767,plant_height
M1,VK101A,LI47,175.29166666666666,-1.9929483514389403,plant_height
M1,VK101A,LI48,164.23333333333335,-6.065170573661135,plant_height
M1,VK101A,LI49,170.95833333333331,5.368162759672174,plant_height
M1,VK101A,LI5,156.98333333333335,2.990384981894408,plant_height
M1,VK101A,LI50,178.19166666666666,-0.6123927958833519,plant_height
M1,VK101A,LI51,171.825,-0.681837240327809,plant_height
M1,VK101A,LI52,168.99166666666667,0.0403849818944195,plant_height
M1,VK101A,LI53,159.89166666666665,-8.220726129216729,plant_height
M1,VK101A,LI54,150.525,-3.0151705736611234,plant_height
M1,VK101A,LI6,158.43333333333334,-6.673503906994455,plant_height
M1,VK101A,LI7,161.7111111111111,1.10057016707961,plant_height
M1,VK101A,LI8,158.9138888888889,-1.3809113144018852,plant_height
M1,VK101A,LI9,144.225,-4.490170573661146,plant_height
M2,VA761A,LI1,155.53055555555557,4.743869512737433,plant_height
M2,VA761A,LI10,128.28333333333333,-4.920945302077371,plant_height
M2,VA761A,LI11,162.275,-0.1635378946699575,plant_height
M2,VA761A,LI12,167.8,2.2277920716600192,plant_height
M2,VA761A,LI13,146.875,-8.274649005781072,plant_height
M2,VA761A,LI14,152.25,-3.614463820595887,plant_height
M2,VA761A,LI15,150.875,-3.205204561336643,plant_height
M2,VA761A,LI16,161.5,1.837388031255955,plant_height
M2,VA761A,LI17,165.45,0.1531287719966769,plant_height
M2,VA761A,LI18,169.175,1.706832475700395,plant_height
M2,VA761A,LI19,169.53333333333333,-2.6181675242995937,plant_height
M2,VA761A,LI2,159.9280303030303,7.736630455498386,plant_height
M2,VA761A,LI20,161.575,4.004054697922612,plant_height
M2,VA761A,LI21,152.76666666666665,-1.5709453020773765,plant_height
M2,VA761A,LI22,147.99166666666667,-1.3959453020773651,plant_height
M2,VA761A,LI23,160.04166666666666,7.104054697922635,plant_height
M2,VA761A,LI24,155.625,3.26979543866338,plant_height
M2,VA761A,LI25,164.06666666666666,10.126276920144846,plant_height
M2,VA761A,LI27,152.30833333333334,4.762388031255966,plant_height
M2,VA761A,LI28,154.69166666666666,0.2734991423670863,plant_height
M2,VA761A,LI29,166.75,2.84109173495969,plant_height
M2,VA761A,LI3,132.525,-9.42094530207737,plant_height
M2,VA761A,LI30,168.1,4.919795438663357,plant_height
M2,VA761A,LI31,161.81944444444443,0.2309065497744598,plant_height
M2,VA761A,LI32,156.925,1.19386951273745,plant_height
M2,VA761A,LI33,153.85833333333335,2.7484991423670806,plant_height
M2,VA761A,LI34,158.625,0.145721364589292,plant_height
M2,VA761A,LI35,146.16666666666669,-1.7472079283400035,plant_height
M2,VA761A,LI36,149.05833333333334,2.442943586811509,plant_height
M2,VA761A,LI37,153.95,-1.5542786354106966,plant_height
M2,VA761A,LI38,150.25833333333333,-3.0598341909662565,plant_height
M2,VA761A,LI39,144.29999999999998,-2.4459453020773765,plant_height
M2,VA761A,LI4,135.70833333333331,-4.382056413188479,plant_height
M2,VA761A,LI40,147.44166666666666,0.8040546979226235,plant_height
M2,VA761A,LI41,158.65833333333336,3.0623880312559777,plant_height
M2,VA761A,LI42,154.63333333333333,-2.140389746521805,plant_height
M2,VA761A,LI43,162.325,-1.798723079855165,plant_height
M2,VA761A,LI44,171.325,6.754054697922612,plant_height
M2,VA761A,LI45,160.98333333333332,-3.901500857632925,plant_height
M2,VA761A,LI46,157.00833333333333,-5.948723079855142,plant_height
M2,VA761A,LI47,163.275,-2.098723079855148,plant_height
M2,VA761A,LI48,149.875,-8.51261196874404,plant_height
M2,VA761A,LI49,156.64166666666665,2.962388031255955,plant_height
M2,VA761A,LI5,138.35833333333335,-3.723723079855148,plant_height
M2,VA761A,LI50,170.36666666666667,3.473499142367104,plant_height
M2,VA761A,LI51,158.475,-2.1209453020773594,plant_height
M2,VA761A,LI52,159.475,2.4346102534781835,plant_height
M2,VA761A,LI53,155.725,-0.4765008576329421,plant_height
M2,VA761A,LI54,136.375,-5.254278635410685,plant_height
M2,VA761A,LI6,155.2,2.004054697922641,plant_height
M2,VA761A,LI7,144.9,-3.799649005781049,plant_height
M2,VA761A,LI8,146.25,-2.1339082650403327,plant_height
M2,VA761A,LI9,138.78333333333333,1.9790546979226349,plant_height
M3,VK934A,LI1,168.53333333333336,-0.8546248650022221,plant_height
M3,VK934A,LI10,148.8,-3.0055507909281403,plant_height
M3,VK934A,LI11,182.5,1.4601899498125874,plant_height
M3,VK934A,LI12,185.0287878787879,0.8553077949304679,plant_height
M3,VK934A,LI13,177.5,3.749078838701479,plant_height
M3,VK934A,LI14,177.5,3.034264023886664,plant_height
M3,VK934A,LI15,174.5,1.8185232831459075,plant_height
M3,VK934A,LI16,176.0,-2.2638841242614944,plant_height
M3,VK934A,LI17,185.0,1.101856616479239,plant_height
M3,VK934A,LI18,188.16666666666669,2.09722698684962,plant_height
M3,VK934A,LI19,193.2,2.447226986849614,plant_height
M3,VK934A,LI2,170.95,0.1573279969506131,plant_height
M3,VK934A,LI21,171.26666666666665,-1.672217457594826,plant_height
M3,VK934A,LI22,170.23333333333335,2.24444920907186,plant_height
M3,VK934A,LI23,165.68333333333334,-5.855550790928135,plant_height
M3,VK934A,LI24,167.0,-3.9564767168540698,plant_height
M3,VK934A,LI25,168.61666666666667,-3.924995235372592,plant_height
M3,VK934A,LI26,162.31666666666666,-6.31047503335239,plant_height
M3,VK934A,LI27,162.9666666666667,-3.180550790928123,plant_height
M3,VK934A,LI28,167.08333333333331,-5.936106346483712,plant_height
M3,VK934A,LI29,176.5,-6.010180420557759,plant_height
M3,VK934A,LI3,171.0,10.452782542405174,plant_height
M3,VK934A,LI30,174.5,-7.281476716854087,plant_height
M3,VK934A,LI31,185.56666666666663,5.376856616479245,plant_height
M3,VK934A,LI32,171.5,-2.83240264278001,plant_height
M3,VK934A,LI33,167.16666666666669,-2.544439679817032,plant_height
M3,VK934A,LI34,172.26666666666665,-4.813884124261506,plant_height
M3,VK934A,LI35,174.16666666666669,7.651519916142547,plant_height
M3,VK934A,LI36,155.68333333333334,-9.53332856870594,plant_height
M3,VK934A,LI37,177.39999999999998,3.2944492090718427,plant_height
M3,VK934A,LI38,172.13333333333333,0.213893653516294,plant_height
M3,VK934A,LI39,166.86666666666667,1.5194492090718654,plant_height
M3,VK934A,LI4,158.71666666666667,0.0250047646274254,plant_height
M3,VK934A,LI40,160.25,-4.988884124261489,plant_height
M3,VK934A,LI41,168.45,-5.747217457594843,plant_height
M3,VK934A,LI42,180.55,5.175004764627431,plant_height
M3,VK934A,LI43,180.46666666666664,-2.258328568705963,plant_height
M3,VK934A,LI44,179.63333333333333,-3.5388841242615,plant_height
M3,VK934A,LI45,178.63333333333333,-4.852773013150369,plant_height
M3,VK934A,LI46,184.55,2.991671431294094,plant_height
M3,VK934A,LI47,188.06666666666663,4.09167143129406,plant_height
M3,VK934A,LI48,191.56666666666663,14.577782542405174,plant_height
M3,VK934A,LI49,163.95,-8.330550790928157,plant_height
M3,VK934A,LI5,161.41666666666669,0.7333380979607398,plant_height
M3,VK934A,LI50,182.63333333333333,-2.8611063464836946,plant_height
M3,VK934A,LI51,182.0,2.802782542405197,plant_height
M3,VK934A,LI52,173.16666666666669,-2.4749952353725746,plant_height
M3,VK934A,LI53,183.5,8.697226986849614,plant_height
M3,VK934A,LI54,168.5,8.269449209071865,plant_height
M3,VK934A,LI6,176.46666666666664,4.669449209071843,plant_height
M3,VK934A,LI7,170.0,2.699078838701496,plant_height
M3,VK934A,LI8,170.5,3.514819579442218,plant_height
M3,VK934A,LI9,157.91666666666666,2.5111158757385112,plant_height
M1,VK101A,LI1,19.3,-0.4607474112191099,head_diameter
M1,VK101A,LI10,16.15,-0.8209325964042975,head_diameter
M1,VK101A,LI11,19.03611111111111,0.0503636998920029,head_diameter
M1,VK101A,LI12,19.008333333333333,0.5091179086462105,head_diameter
M1,VK101A,LI13,18.947222222222223,0.4661044406327441,head_diameter
M1,VK101A,LI14,19.71388888888889,0.9355488850771893,head_diameter
M1,VK101A,LI15,18.38611111111112,-0.3829696334413306,head_diameter
M1,VK101A,LI16,21.49722222222222,1.657771107299407,head_diameter
M1,VK101A,LI17,19.86111111111111,0.1170303665586693,head_diameter
M1,VK101A,LI18,19.641666666666666,-0.1820437075154046,head_diameter
M1,VK101A,LI19,19.73333333333333,-1.2959325964042954,head_diameter
M1,VK101A,LI2,18.25,0.0086128581411593,head_diameter
M1,VK101A,LI20,17.65,-1.2112103741820732,head_diameter
M1,VK101A,LI21,17.625,-0.3570437075154054,head_diameter
M1,VK101A,LI22,17.75,-0.0570437075154046,head_diameter
M1,VK101A,LI23,19.291666666666668,0.7596229591512618,head_diameter
M1,VK101A,LI24,18.502777777777773,0.1531414776697772,head_diameter
M1,VK101A,LI25,17.366666666666667,-0.7125992630709597,head_diameter
M1,VK101A,LI26,17.606060606060606,-1.13318007115177,head_diameter
M1,VK101A,LI27,18.183333333333337,-0.2542659297376275,head_diameter
M1,VK101A,LI28,16.958333333333332,-0.8820437075154075,head_diameter
M1,VK101A,LI29,17.025,-0.0987103741820725,head_diameter
M1,VK101A,LI3,18.13888888888889,-0.0144511149228137,head_diameter
M1,VK101A,LI30,17.78611111111111,-0.0996363001079956,head_diameter
M1,VK101A,LI31,18.866666666666667,-0.3264881519598503,head_diameter
M1,VK101A,LI32,19.372222222222224,0.7781414776697808,head_diameter
M1,VK101A,LI33,17.475,-0.9403770408487376,head_diameter
M1,VK101A,LI34,19.98333333333333,1.5762896258179282,head_diameter
M1,VK101A,LI35,18.349242424242423,-0.2492154246871223,head_diameter
M1,VK101A,LI36,17.516666666666666,-0.5875992630709632,head_diameter
M1,VK101A,LI38,18.59166666666667,0.4429562924845953,head_diameter
M1,VK101A,LI39,18.141666666666666,-0.5264881519598497,head_diameter
M1,VK101A,LI4,17.85,0.8707340702623725,head_diameter
M1,VK101A,LI40,20.10833333333333,0.6679562924845968,head_diameter
M1,VK101A,LI41,19.691666666666663,0.7401785147068161,head_diameter
M1,VK101A,LI42,19.10833333333333,0.2179562924845939,head_diameter
M1,VK101A,LI43,19.53333333333333,-0.0792659297376303,head_diameter
M1,VK101A,LI44,18.541666666666664,0.5068451813734818,head_diameter
M1,VK101A,LI45,19.08333333333333,0.8012896258179261,head_diameter
M1,VK101A,LI46,19.216666666666665,0.6235118480401489,head_diameter
M1,VK101A,LI47,17.916666666666664,-0.2487103741820746,head_diameter
M1,VK101A,LI48,17.833333333333336,-0.4542659297376232,head_diameter
M1,VK101A,LI49,17.6,0.1735118480401496,head_diameter
M1,VK101A,LI5,17.75,-0.2514881519598511,head_diameter
M1,VK101A,LI50,18.40833333333333,0.3707340702623725,head_diameter
M1,VK101A,LI51,20.36111111111111,0.7253636998920037,head_diameter
M1,VK101A,LI52,18.991666666666667,0.8068451813734825,head_diameter
M1,VK101A,LI53,19.308333333333334,-0.6348214852931839,head_diameter
M1,VK101A,LI54,18.288888888888888,0.2188822184105205,head_diameter
M1,VK101A,LI6,17.691666666666666,-0.8598214852931818,head_diameter
M1,VK101A,LI7,20.605555555555554,0.096659996188297,head_diameter
M1,VK101A,LI8,19.772222222222226,0.5744377739660749,head_diameter
M1,VK101A,LI9,15.3,-1.5264881519598497,head_diameter
M2,VA761A,LI1,19.39444444444445,-0.3445095610189881,head_diameter
M2,VA761A,LI10,17.116666666666667,0.1675274760180443,head_diameter
M2,VA761A,LI11,18.725,-0.2389540054634338,head_diameter
M2,VA761A,LI12,17.85,-0.6274220189314477,head_diameter
M2,VA761A,LI13,17.8,-0.6593243758338048,head_diameter
M2,VA761A,LI14,18.425,-0.3315465980560255,head_diameter
M2,VA761A,LI15,19.225,0.4777126612032312,head_diameter
M2,VA761A,LI16,19.325,-0.4926577091671404,head_diameter
M2,VA761A,LI17,19.675,-0.0472873387967673,head_diameter
M2,VA761A,LI18,19.866666666666667,0.0647496982402699,head_diameter
M2,VA761A,LI19,23.950000000000003,2.9425274760180464,head_diameter
M2,VA761A,LI2,18.578030303030303,0.3584365669271356,head_diameter
M2,VA761A,LI20,19.60833333333333,0.7689163649069357,head_diameter
M2,VA761A,LI21,17.508333333333333,-0.4519169684263993,head_diameter
M2,VA761A,LI22,17.275,-0.5102503017597328,head_diameter
M2,VA761A,LI23,18.016666666666666,-0.4935836350930671,head_diameter
M2,VA761A,LI24,18.35,0.022157105647679,head_diameter
M2,VA761A,LI25,19.275,1.217527476018045,head_diameter
M2,VA761A,LI27,18.616666666666667,0.2008608093513757,head_diameter
M2,VA761A,LI28,18.98333333333333,1.164749698240268,head_diameter
M2,VA761A,LI29,16.65,-0.4519169684263993,head_diameter
M2,VA761A,LI3,17.125,-1.0065465980560262,head_diameter
M2,VA761A,LI30,18.675,0.8110459945365669,head_diameter
M2,VA761A,LI31,19.075,-0.0963614128708449,head_diameter
M2,VA761A,LI32,19.71388888888889,1.141601550092119,head_diameter
M2,VA761A,LI33,19.33333333333333,0.9397496982402664,head_diameter
M2,VA761A,LI34,17.258333333333333,-1.1269169684264,head_diameter
M2,VA761A,LI35,18.333333333333336,-0.2433311098405361,head_diameter
M2,VA761A,LI36,18.85,0.7675274760180457,head_diameter
M2,VA761A,LI37,18.9,-0.1810836350930671,head_diameter
M2,VA761A,LI38,18.075000000000003,-0.0519169684263971,head_diameter
M2,VA761A,LI39,18.175,-0.471361412870845,head_diameter
M2,VA761A,LI4,17.116666666666667,0.1591941426847114,head_diameter
M2,VA761A,LI40,20.15,0.7314163649069343,head_diameter
M2,VA761A,LI41,18.35833333333333,-0.5713614128708429,head_diameter
M2,VA761A,LI42,18.916666666666668,0.0480830315736007,head_diameter
M2,VA761A,LI43,19.008333333333333,-0.5824725239819557,head_diameter
M2,VA761A,LI44,17.741666666666667,-0.2713614128708421,head_diameter
M2,VA761A,LI45,17.383333333333333,-0.8769169684264,head_diameter
M2,VA761A,LI46,17.59166666666667,-0.9796947462041744,head_diameter
M2,VA761A,LI47,18.450000000000003,0.3064163649069371,head_diameter
M2,VA761A,LI48,18.2,-0.0658058573152899,head_diameter
M2,VA761A,LI49,16.791666666666668,-0.6130280795375107,head_diameter
M2,VA761A,LI5,17.708333333333332,-0.2713614128708457,head_diameter
M2,VA761A,LI50,18.03333333333333,0.0175274760180457,head_diameter
M2,VA761A,LI51,19.35,-0.2639540054634324,head_diameter
M2,VA761A,LI52,16.741666666666667,-1.4213614128708445,head_diameter
M2,VA761A,LI53,20.325,0.403638587129155,head_diameter
M2,VA761A,LI54,17.225,-0.8232132647226926,head_diameter
M2,VA761A,LI6,19.48333333333333,0.9536385871291592,head_diameter
M2,VA761A,LI7,21.725,1.2378978463884174,head_diameter
M2,VA761A,LI8,18.625,-0.550991042500474,head_diameter
M2,VA761A,LI9,16.858333333333334,0.0536385871291571,head_diameter
M3,VK934A,LI1,19.891666666666666,0.8052569722381051,head_diameter
M3,VK934A,LI10,16.950000000000003,0.6534051203862532,head_diameter
M3,VK934A,LI11,18.5,0.1885903055714379,head_diameter
M3,VK934A,LI12,17.94318181818182,0.1183041102852442,head_diameter
M3,VK934A,LI13,18.0,0.1932199352010677,head_diameter
M3,VK934A,LI14,17.5,-0.604002287021153,head_diameter
M3,VK934A,LI15,18.0,-0.094743027761897,head_diameter
M3,VK934A,LI16,18.0,-1.1651133981322666,head_diameter
M3,VK934A,LI17,19.0,-0.0697430277618949,head_diameter
M3,VK934A,LI18,19.266666666666666,0.1172940092751417,head_diameter
M3,VK934A,LI19,18.708333333333336,-1.6465948796137475,head_diameter
M3,VK934A,LI2,17.200000000000003,-0.3670494250682914,head_diameter
M3,VK934A,LI21,18.116666666666667,0.8089606759418082,head_diameter
M3,VK934A,LI22,17.700000000000003,0.5672940092751446,head_diameter
M3,VK934A,LI23,17.59166666666667,-0.2660393240581911,head_diameter
M3,VK934A,LI24,17.5,-0.1752985833174491,head_diameter
M3,VK934A,LI25,16.9,-0.5049282129470818,head_diameter
M3,VK934A,LI26,19.40833333333333,1.3434303729115022,head_diameter
M3,VK934A,LI27,17.81666666666667,0.0534051203862517,head_diameter
M3,VK934A,LI28,16.883333333333333,-0.2827059907248603,head_diameter
M3,VK934A,LI29,17.0,0.5506273426084753,head_diameter
M3,VK934A,LI3,18.5,1.020997712978847,head_diameter
M3,VK934A,LI30,16.5,-0.7114096944285606,head_diameter
M3,VK934A,LI31,18.941666666666663,0.4228495648306953,head_diameter
M3,VK934A,LI32,16.0,-1.9197430277618963,head_diameter
M3,VK934A,LI33,17.741666666666667,0.0006273426084746,head_diameter
M3,VK934A,LI34,17.28333333333333,-0.4493726573915282,head_diameter
M3,VK934A,LI35,18.416666666666664,0.4925465345276656,head_diameter
M3,VK934A,LI36,17.25,-0.1799282129470825,head_diameter
M3,VK934A,LI37,18.84166666666667,0.413127342608476,head_diameter
M3,VK934A,LI38,17.083333333333332,-0.3910393240581946,head_diameter
M3,VK934A,LI39,18.991666666666667,0.9978495648306982,head_diameter
M3,VK934A,LI4,15.275,-1.029928212947082,head_diameter
M3,VK934A,LI40,17.366666666666667,-1.399372657391524,head_diameter
M3,VK934A,LI41,18.10833333333333,-0.1688171018359696,head_diameter
M3,VK934A,LI42,17.950000000000003,-0.2660393240581911,head_diameter
M3,VK934A,LI43,19.6,0.6617384537195861,head_diameter
M3,VK934A,LI44,17.125,-0.235483768502636,head_diameter
M3,VK934A,LI45,17.683333333333337,0.0756273426084774,head_diameter
M3,VK934A,LI46,18.275,0.3561828981640289,head_diameter
M3,VK934A,LI47,17.433333333333337,-0.0577059907248553,head_diameter
M3,VK934A,LI48,18.133333333333333,0.5200717870529203,head_diameter
M3,VK934A,LI49,17.191666666666666,0.4395162314973611,head_diameter
M3,VK934A,LI5,17.85,0.5228495648306968,head_diameter
M3,VK934A,LI50,16.975,-0.3882615462804111,head_diameter
M3,VK934A,LI51,18.5,-0.4614096944285606,head_diameter
M3,VK934A,LI52,18.125,0.6145162314973618,head_diameter
M3,VK934A,LI53,19.5,0.2311828981640289,head_diameter
M3,VK934A,LI54,18.0,0.6043310463121792,head_diameter
M3,VK934A,LI6,17.78333333333333,-0.0938171018359703,head_diameter
M3,VK934A,LI7,18.5,-1.3345578425767108,head_diameter
M3,VK934A,LI8,18.5,-0.0234467314656008,head_diameter
M3,VK934A,LI9,17.625,1.472849564830696,head_diameter
M1,VK101A,LI1,52.66666666666667,0.9255765199161416,days_emergence_flowering
M1,VK101A,LI10,50.5,0.147798742138363,days_emergence_flowering
M1,VK101A,LI11,53.66666666666667,-0.907756813417194,days_emergence_flowering
M1,VK101A,LI12,57.83333333333333,1.536687631027256,days_emergence_flowering
M1,VK101A,LI13,55.0,0.4811320754716988,days_emergence_flowering
M1,VK101A,LI14,55.33333333333333,-0.6299790356394155,days_emergence_flowering
M1,VK101A,LI15,53.5,-1.1855345911949726,days_emergence_flowering
M1,VK101A,LI16,56.5,-0.3522012578616369,days_emergence_flowering
M1,VK101A,LI17,57.33333333333333,0.2033542976939202,days_emergence_flowering
M1,VK101A,LI18,56.5,-0.3522012578616369,days_emergence_flowering
M1,VK101A,LI19,56.83333333333333,-0.4633123689727441,days_emergence_flowering
M1,VK101A,LI2,53.83333333333333,-0.1299790356394154,days_emergence_flowering
M1,VK101A,LI20,57.16666666666667,1.2311320754716988,days_emergence_flowering
M1,VK101A,LI21,57.0,1.147798742138363,days_emergence_flowering
M1,VK101A,LI22,54.83333333333333,0.5366876310272559,days_emergence_flowering
M1,VK101A,LI23,54.16666666666667,-0.7410901467505298,days_emergence_flowering
M1,VK101A,LI24,55.16666666666667,0.0922431865828059,days_emergence_flowering
M1,VK101A,LI25,55.66666666666667,-0.7410901467505298,days_emergence_flowering
M1,VK101A,LI26,52.66666666666667,0.9811320754716988,days_emergence_flowering
M1,VK101A,LI27,56.33333333333333,0.3700209643605845,days_emergence_flowering
M1,VK101A,LI28,55.5,0.147798742138363,days_emergence_flowering
